antecedents;consequents;confidence;interestingness;support;isSymmetric;cluster;lang;graph;source;target
frozenset({'thiabendazole', 'benomyl'});frozenset({'disinfectants'});1.0;0.41666664779359314;0.0009517917479655451;False;no_clustering;en;agrovoc;frozenset({'thiabendazole', 'benomyl'});frozenset({'disinfectants'})
frozenset({'thiabendazole', 'storage losses'});frozenset({'disinfectants'});1.0;0.43749997919243644;0.0009993813353638224;False;no_clustering;en;agrovoc;frozenset({'thiabendazole', 'storage losses'});frozenset({'disinfectants'})
frozenset({'thiabendazole', 'injurious factors'});frozenset({'disinfectants'});1.0;0.47916664170702694;0.001094560510160377;False;no_clustering;en;agrovoc;frozenset({'thiabendazole', 'injurious factors'});frozenset({'disinfectants'})
frozenset({'stored products', 'thiabendazole'});frozenset({'disinfectants'});1.0;0.4583333104969144;0.0010469709227620997;False;no_clustering;en;agrovoc;frozenset({'stored products', 'thiabendazole'});frozenset({'disinfectants'})
frozenset({'Mauritius', 'Comoros'});frozenset({'Seychelles'});0.75;0.3124999893838961;0.0007138438109741588;False;no_clustering;en;agrovoc;frozenset({'Mauritius', 'Comoros'});frozenset({'Seychelles'})
frozenset({'fruits', 'disinfectants'});frozenset({'stored products'});0.9333333333333333;0.580740703913922;0.0013325084471517631;False;no_clustering;en;agrovoc;frozenset({'fruits', 'disinfectants'});frozenset({'stored products'})
frozenset({'fungicides', 'postharvest decay'});frozenset({'injurious factors'});0.909090909090909;0.41322312177876985;0.0009517917479655451;False;no_clustering;en;agrovoc;frozenset({'fungicides', 'postharvest decay'});frozenset({'injurious factors'})
frozenset({'dromedaries', 'trypanosomosis'});frozenset({'Trypanosoma evansi'});0.8;0.3282051163121883;0.0007614333983724361;False;no_clustering;en;agrovoc;frozenset({'dromedaries', 'trypanosomosis'});frozenset({'Trypanosoma evansi'})
frozenset({'fungicides', 'injurious factors'});frozenset({'stored products'});0.923076923076923;0.4923076655485774;0.001142150097558654;False;no_clustering;en;agrovoc;frozenset({'fungicides', 'injurious factors'});frozenset({'stored products'})
frozenset({'Magnaporthe grisea', 'Oryza sativa'});frozenset({'Magnaporthe'});0.84;0.4302438819765618;0.0009993813353638224;False;no_clustering;en;agrovoc;frozenset({'Magnaporthe grisea', 'Oryza sativa'});frozenset({'Magnaporthe'})
frozenset({'fungicides', 'stored products'});frozenset({'storage losses'});0.88;0.4502325357067364;0.0010469709227620997;False;no_clustering;en;agrovoc;frozenset({'fungicides', 'stored products'});frozenset({'storage losses'})
frozenset({'fruits', 'disinfectants'});frozenset({'injurious factors'});0.9;0.5522726935019356;0.001284918859753486;False;no_clustering;en;agrovoc;frozenset({'fruits', 'disinfectants'});frozenset({'injurious factors'})
frozenset({'parasites', 'thiabendazole'});frozenset({'postharvest decay'});0.9545454545454545;0.4264990125976555;0.0009993813353638224;False;no_clustering;en;agrovoc;frozenset({'parasites', 'thiabendazole'});frozenset({'postharvest decay'})
frozenset({'stored products', 'thiabendazole'});frozenset({'postharvest decay'});0.9545454545454545;0.4264990125976555;0.0009993813353638224;False;no_clustering;en;agrovoc;frozenset({'stored products', 'thiabendazole'});frozenset({'postharvest decay'})
frozenset({'benomyl', 'injurious factors'});frozenset({'storage losses'});0.8695652173913043;0.40444892000186994;0.0009517917479655451;False;no_clustering;en;agrovoc;frozenset({'benomyl', 'injurious factors'});frozenset({'storage losses'})
frozenset({'storage losses', 'benomyl'});frozenset({'postharvest decay'});0.9500000000000001;0.384042536665905;0.0009042021605672679;False;no_clustering;en;agrovoc;frozenset({'storage losses', 'benomyl'});frozenset({'postharvest decay'})
frozenset({'parasites', 'stored products'});frozenset({'injurious factors'});0.8888888888888888;0.646464599613671;0.0015228667967448722;False;no_clustering;en;agrovoc;frozenset({'parasites', 'stored products'});frozenset({'injurious factors'})
frozenset({'fungicides', 'postharvest decay'});frozenset({'stored products'});0.909090909090909;0.4040403857392417;0.0009517917479655451;False;no_clustering;en;agrovoc;frozenset({'fungicides', 'postharvest decay'});frozenset({'stored products'})
frozenset({'East Africa', 'Sudan'});frozenset({'Sahara'});0.8611111111111112;0.6208009900066356;0.001475277209346595;False;no_clustering;en;agrovoc;frozenset({'East Africa', 'Sudan'});frozenset({'Sahara'})
frozenset({'parasites', 'stored products'});frozenset({'storage losses'});0.8611111111111112;0.6208009900066356;0.001475277209346595;False;no_clustering;en;agrovoc;frozenset({'parasites', 'stored products'});frozenset({'storage losses'})
frozenset({'fungicides', 'thiabendazole'});frozenset({'stored products'});0.9000000000000001;0.35999998532429806;0.0008566125731689907;False;no_clustering;en;agrovoc;frozenset({'fungicides', 'thiabendazole'});frozenset({'stored products'})
frozenset({'fungicides', 'stored products'});frozenset({'disinfectants'});0.9599999999999999;0.479999973909863;0.001142150097558654;False;no_clustering;en;agrovoc;frozenset({'fungicides', 'stored products'});frozenset({'disinfectants'})
frozenset({'topography', 'Comoros'});frozenset({'islands'});1.0;0.3799999836483691;0.0009042021605672679;False;no_clustering;en;agrovoc;frozenset({'topography', 'Comoros'});frozenset({'islands'})
frozenset({'stored products', 'fungal diseases'});frozenset({'storage losses'});0.8571428571428572;0.3588039720840179;0.0008566125731689907;False;no_clustering;en;agrovoc;frozenset({'stored products', 'fungal diseases'});frozenset({'storage losses'})
frozenset({'parasites', 'thiabendazole'});frozenset({'disinfectants'});0.9545454545454545;0.4176136165018711;0.0009993813353638224;False;no_clustering;en;agrovoc;frozenset({'parasites', 'thiabendazole'});frozenset({'disinfectants'})
frozenset({'fungicides', 'storage losses'});frozenset({'disinfectants'});0.9545454545454545;0.4176136165018711;0.0009993813353638224;False;no_clustering;en;agrovoc;frozenset({'fungicides', 'storage losses'});frozenset({'disinfectants'})
frozenset({'parasites', 'benomyl'});frozenset({'disinfectants'});0.9545454545454545;0.4176136165018711;0.0009993813353638224;False;no_clustering;en;agrovoc;frozenset({'parasites', 'benomyl'});frozenset({'disinfectants'})
frozenset({'fungicides', 'thiabendazole'});frozenset({'disinfectants'});0.9500000000000001;0.3760416504853653;0.0009042021605672679;False;no_clustering;en;agrovoc;frozenset({'fungicides', 'thiabendazole'});frozenset({'disinfectants'})
frozenset({'benomyl', 'fungal diseases'});frozenset({'disinfectants'});0.9500000000000001;0.3760416504853653;0.0009042021605672679;False;no_clustering;en;agrovoc;frozenset({'benomyl', 'fungal diseases'});frozenset({'disinfectants'})
frozenset({'fungicides', 'thiabendazole'});frozenset({'storage losses'});0.8500000000000001;0.3360464986897567;0.0008090229857707134;False;no_clustering;en;agrovoc;frozenset({'fungicides', 'thiabendazole'});frozenset({'storage losses'})
frozenset({'parasites', 'disinfectants'});frozenset({'postharvest decay'});0.9285714285714286;0.513677781302753;0.0012373292723552086;False;no_clustering;en;agrovoc;frozenset({'parasites', 'disinfectants'});frozenset({'postharvest decay'})
frozenset({'storage losses', 'disinfectants'});frozenset({'postharvest decay'});0.9285714285714286;0.513677781302753;0.0012373292723552086;False;no_clustering;en;agrovoc;frozenset({'storage losses', 'disinfectants'});frozenset({'postharvest decay'})
frozenset({'postharvest decay', 'fruits'});frozenset({'storage losses'});0.8484848484848485;0.5525017267680019;0.0013325084471517631;False;no_clustering;en;agrovoc;frozenset({'postharvest decay', 'fruits'});frozenset({'storage losses'})
frozenset({'fungicides', 'injurious factors'});frozenset({'storage losses'});0.8461538461538463;0.4329158997180158;0.0010469709227620997;False;no_clustering;en;agrovoc;frozenset({'fungicides', 'injurious factors'});frozenset({'storage losses'})
frozenset({'benomyl', 'chemical control'});frozenset({'disinfectants'});0.9444444444444444;0.33449072786248935;0.0008090229857707134;False;no_clustering;en;agrovoc;frozenset({'benomyl', 'chemical control'});frozenset({'disinfectants'})
frozenset({'chemical composition', 'fishes'});frozenset({'lagomorphs'});0.9166666666666669;0.429077992805622;0.0010469709227620997;False;no_clustering;en;agrovoc;frozenset({'chemical composition', 'fishes'});frozenset({'lagomorphs'})
frozenset({'nutritive value', 'fishes'});frozenset({'lagomorphs'});0.9166666666666669;0.429077992805622;0.0010469709227620997;False;no_clustering;en;agrovoc;frozenset({'nutritive value', 'fishes'});frozenset({'lagomorphs'})
frozenset({'ruminants', 'fishes'});frozenset({'lagomorphs'});0.9166666666666669;0.429077992805622;0.0010469709227620997;False;no_clustering;en;agrovoc;frozenset({'ruminants', 'fishes'});frozenset({'lagomorphs'})
frozenset({'Musa (bananas)', 'Mycosphaerella fijiensis'});frozenset({'black leaf streak disease'});0.8571428571428572;0.3506493363548357;0.0008566125731689907;False;no_clustering;en;agrovoc;frozenset({'Musa (bananas)', 'Mycosphaerella fijiensis'});frozenset({'black leaf streak disease'})
frozenset({'plant nematodes', 'bananas'});frozenset({'nematicides'});0.7586206896551725;0.42793985489367076;0.0010469709227620997;False;no_clustering;en;agrovoc;frozenset({'plant nematodes', 'bananas'});frozenset({'nematicides'})
frozenset({'thiabendazole', 'disinfectants'});frozenset({'postharvest decay'});0.9130434782608695;0.4079555772673227;0.0009993813353638224;False;no_clustering;en;agrovoc;frozenset({'thiabendazole', 'disinfectants'});frozenset({'postharvest decay'})
frozenset({'uses', 'fishes'});frozenset({'lagomorphs'});0.9130434782608695;0.4079555772673227;0.0009993813353638224;False;no_clustering;en;agrovoc;frozenset({'uses', 'fishes'});frozenset({'lagomorphs'})
frozenset({'thiabendazole', 'injurious factors'});frozenset({'postharvest decay'});0.9130434782608695;0.4079555772673227;0.0009993813353638224;False;no_clustering;en;agrovoc;frozenset({'thiabendazole', 'injurious factors'});frozenset({'postharvest decay'})
frozenset({'parasites', 'postharvest decay'});frozenset({'disinfectants'});0.9285714285714286;0.5029761608589457;0.0012373292723552086;False;no_clustering;en;agrovoc;frozenset({'parasites', 'postharvest decay'});frozenset({'disinfectants'})
frozenset({'postharvest decay', 'injurious factors'});frozenset({'disinfectants'});0.9285714285714286;0.5029761608589457;0.0012373292723552086;False;no_clustering;en;agrovoc;frozenset({'postharvest decay', 'injurious factors'});frozenset({'disinfectants'})
frozenset({'postharvest decay', 'storage losses'});frozenset({'disinfectants'});0.9285714285714286;0.5029761608589457;0.0012373292723552086;False;no_clustering;en;agrovoc;frozenset({'postharvest decay', 'storage losses'});frozenset({'disinfectants'})
frozenset({'postharvest decay', 'stored products'});frozenset({'disinfectants'});0.9285714285714286;0.5029761608589457;0.0012373292723552086;False;no_clustering;en;agrovoc;frozenset({'postharvest decay', 'stored products'});frozenset({'disinfectants'})
frozenset({'ruminants', 'by-products'});frozenset({'lagomorphs'});0.9090909090909092;0.5802707536113744;0.0014276876219483177;False;no_clustering;en;agrovoc;frozenset({'ruminants', 'by-products'});frozenset({'lagomorphs'})
frozenset({'feeds', 'fishes'});frozenset({'lagomorphs'});0.909090909090909;0.38684717783544414;0.0009517917479655451;False;no_clustering;en;agrovoc;frozenset({'feeds', 'fishes'});frozenset({'lagomorphs'})
frozenset({'fungicides', 'storage losses'});frozenset({'postharvest decay'});0.909090909090909;0.38684717783544414;0.0009517917479655451;False;no_clustering;en;agrovoc;frozenset({'fungicides', 'storage losses'});frozenset({'postharvest decay'})
frozenset({'fungicides', 'benomyl'});frozenset({'disinfectants'});0.9259259259259259;0.48225305911495914;0.0011897396849569314;False;no_clustering;en;agrovoc;frozenset({'fungicides', 'benomyl'});frozenset({'disinfectants'})
frozenset({'postharvest decay', 'fruits'});frozenset({'injurious factors'});0.8484848484848485;0.5399448693414562;0.0013325084471517631;False;no_clustering;en;agrovoc;frozenset({'postharvest decay', 'fruits'});frozenset({'injurious factors'})
frozenset({'fruits', 'benomyl'});frozenset({'postharvest decay'});0.9047619047619049;0.3657547968246713;0.0009042021605672679;False;no_clustering;en;agrovoc;frozenset({'fruits', 'benomyl'});frozenset({'postharvest decay'})
frozenset({'fungicides', 'injurious factors'});frozenset({'disinfectants'});0.923076923076923;0.4615384364517914;0.001142150097558654;False;no_clustering;en;agrovoc;frozenset({'fungicides', 'injurious factors'});frozenset({'disinfectants'})
frozenset({'plant protection', 'plant nematodes'});frozenset({'nematicides'});0.75;0.403846134639172;0.0009993813353638224;False;no_clustering;en;agrovoc;frozenset({'plant protection', 'plant nematodes'});frozenset({'nematicides'})
frozenset({'thiabendazole', 'benomyl'});frozenset({'postharvest decay'});0.9000000000000001;0.3446808370126258;0.0008566125731689907;False;no_clustering;en;agrovoc;frozenset({'thiabendazole', 'benomyl'});frozenset({'postharvest decay'})
frozenset({'animal husbandry', 'Sudan'});frozenset({'Sahara'});0.8181818181818182;0.513742040466917;0.001284918859753486;False;no_clustering;en;agrovoc;frozenset({'animal husbandry', 'Sudan'});frozenset({'Sahara'})
frozenset({'fungicides', 'postharvest decay'});frozenset({'disinfectants'});0.909090909090909;0.3787878616305391;0.0009517917479655451;False;no_clustering;en;agrovoc;frozenset({'fungicides', 'postharvest decay'});frozenset({'disinfectants'})
frozenset({'bananas', 'injurious factors'});frozenset({'stored products'});0.8500000000000001;0.32111109874798976;0.0008090229857707134;False;no_clustering;en;agrovoc;frozenset({'bananas', 'injurious factors'});frozenset({'stored products'})
frozenset({'postharvest decay', 'fruits'});frozenset({'stored products'});0.8484848484848485;0.5279460944672019;0.0013325084471517631;False;no_clustering;en;agrovoc;frozenset({'postharvest decay', 'fruits'});frozenset({'stored products'})
frozenset({'benomyl'});frozenset({'disinfectants'});0.9032258064516128;0.5268816870186792;0.0013325084471517631;False;no_clustering;en;agrovoc;frozenset({'benomyl'});frozenset({'disinfectants'})
frozenset({'injurious factors', 'fungal diseases'});frozenset({'disinfectants'});0.9000000000000001;0.33749998624152944;0.0008566125731689907;False;no_clustering;en;agrovoc;frozenset({'injurious factors', 'fungal diseases'});frozenset({'disinfectants'})
frozenset({'benomyl', 'disinfectants'});frozenset({'injurious factors'});0.8214285714285714;0.42938309451668644;0.001094560510160377;False;no_clustering;en;agrovoc;frozenset({'benomyl', 'disinfectants'});frozenset({'injurious factors'})
frozenset({'price policies', 'prices'});frozenset({'price stabilization'});0.7083333333333334;0.316885952711832;0.0008090229857707134;False;no_clustering;en;agrovoc;frozenset({'price policies', 'prices'});frozenset({'price stabilization'})
frozenset({'swine', 'fishes'});frozenset({'lagomorphs'});0.875;0.39095742821451757;0.0009993813353638224;False;no_clustering;en;agrovoc;frozenset({'swine', 'fishes'});frozenset({'lagomorphs'})
frozenset({'fruits', 'injurious factors'});frozenset({'postharvest decay'});0.875;0.5212765626886932;0.0013325084471517631;False;no_clustering;en;agrovoc;frozenset({'fruits', 'injurious factors'});frozenset({'postharvest decay'})
frozenset({'parasites', 'injurious factors'});frozenset({'postharvest decay'});0.875;0.5212765626886932;0.0013325084471517631;False;no_clustering;en;agrovoc;frozenset({'parasites', 'injurious factors'});frozenset({'postharvest decay'})
frozenset({'storage losses', 'injurious factors'});frozenset({'postharvest decay'});0.875;0.5212765626886932;0.0013325084471517631;False;no_clustering;en;agrovoc;frozenset({'storage losses', 'injurious factors'});frozenset({'postharvest decay'})
frozenset({'parasites', 'storage losses'});frozenset({'postharvest decay'});0.875;0.5212765626886932;0.0013325084471517631;False;no_clustering;en;agrovoc;frozenset({'parasites', 'storage losses'});frozenset({'postharvest decay'})
frozenset({'silviculture', 'soil sciences'});frozenset({'pedology'});1.0;0.3333333197447204;0.0008566125731689907;False;no_clustering;en;agrovoc;frozenset({'silviculture', 'soil sciences'});frozenset({'pedology'})
frozenset({'lithological soil types', 'physiographic soil types'});frozenset({'soil classification'});1.0;0.3888888703932768;0.0009993813353638224;False;no_clustering;en;agrovoc;frozenset({'lithological soil types', 'physiographic soil types'});frozenset({'soil classification'})
frozenset({'soil genesis', 'physiographic soil types'});frozenset({'soil classification'});1.0;0.3888888703932768;0.0009993813353638224;False;no_clustering;en;agrovoc;frozenset({'soil genesis', 'physiographic soil types'});frozenset({'soil classification'})
frozenset({'physiographic soil types', 'soil types'});frozenset({'soil classification'});1.0;0.3888888703932768;0.0009993813353638224;False;no_clustering;en;agrovoc;frozenset({'physiographic soil types', 'soil types'});frozenset({'soil classification'})
frozenset({'Citrus maxima'});frozenset({'Citrus reticulata'});0.8695652173913043;0.37002773532085964;0.0009517917479655451;False;no_clustering;en;agrovoc;frozenset({'Citrus maxima'});frozenset({'Citrus reticulata'})
frozenset({'fruits', 'disinfectants'});frozenset({'postharvest decay'});0.8666666666666666;0.4794325958825695;0.0012373292723552086;False;no_clustering;en;agrovoc;frozenset({'fruits', 'disinfectants'});frozenset({'postharvest decay'})
frozenset({'disinfectants', 'injurious factors'});frozenset({'postharvest decay'});0.8666666666666666;0.4794325958825695;0.0012373292723552086;False;no_clustering;en;agrovoc;frozenset({'disinfectants', 'injurious factors'});frozenset({'postharvest decay'})
frozenset({'stored products', 'disinfectants'});frozenset({'postharvest decay'});0.8666666666666666;0.4794325958825695;0.0012373292723552086;False;no_clustering;en;agrovoc;frozenset({'stored products', 'disinfectants'});frozenset({'postharvest decay'})
frozenset({'parasites', 'benomyl'});frozenset({'postharvest decay'});0.8636363636363636;0.34912957878718626;0.0009042021605672679;False;no_clustering;en;agrovoc;frozenset({'parasites', 'benomyl'});frozenset({'postharvest decay'})
frozenset({'stored products', 'benomyl'});frozenset({'postharvest decay'});0.8636363636363636;0.34912957878718626;0.0009042021605672679;False;no_clustering;en;agrovoc;frozenset({'stored products', 'benomyl'});frozenset({'postharvest decay'})
frozenset({'parasites', 'injurious factors'});frozenset({'disinfectants'});0.875;0.5104166342993455;0.0013325084471517631;False;no_clustering;en;agrovoc;frozenset({'parasites', 'injurious factors'});frozenset({'disinfectants'})
frozenset({'fungicides', 'thiabendazole'});frozenset({'postharvest decay'});0.8500000000000001;0.3074467966736072;0.0008090229857707134;False;no_clustering;en;agrovoc;frozenset({'fungicides', 'thiabendazole'});frozenset({'postharvest decay'})
frozenset({'stored products', 'storage losses'});frozenset({'postharvest decay'});0.8484848484848485;0.5054803032132783;0.0013325084471517631;False;no_clustering;en;agrovoc;frozenset({'stored products', 'storage losses'});frozenset({'postharvest decay'})
frozenset({'storage losses', 'fruits'});frozenset({'postharvest decay'});0.8484848484848485;0.5054803032132783;0.0013325084471517631;False;no_clustering;en;agrovoc;frozenset({'storage losses', 'fruits'});frozenset({'postharvest decay'})
frozenset({'poultry', 'fishes'});frozenset({'lagomorphs'});0.8461538461538463;0.39607199335903576;0.0010469709227620997;False;no_clustering;en;agrovoc;frozenset({'poultry', 'fishes'});frozenset({'lagomorphs'})
frozenset({'East Africa', 'animal husbandry'});frozenset({'Sahara'});0.7714285714285715;0.48438535244023606;0.001284918859753486;False;no_clustering;en;agrovoc;frozenset({'East Africa', 'animal husbandry'});frozenset({'Sahara'})
frozenset({'stored products', 'fungal diseases'});frozenset({'disinfectants'});0.8571428571428572;0.3214285583252661;0.0008566125731689907;False;no_clustering;en;agrovoc;frozenset({'stored products', 'fungal diseases'});frozenset({'disinfectants'})
frozenset({'tropical wood', 'pulp'});frozenset({'cellulose'});0.909090909090909;0.3565062227110956;0.0009517917479655451;False;no_clustering;en;agrovoc;frozenset({'tropical wood', 'pulp'});frozenset({'cellulose'})
frozenset({'disinfectants', 'fungal diseases'});frozenset({'injurious factors'});0.782608695652174;0.3201580897152848;0.0008566125731689907;False;no_clustering;en;agrovoc;frozenset({'disinfectants', 'fungal diseases'});frozenset({'injurious factors'})
frozenset({'stored products', 'injurious factors'});frozenset({'disinfectants'});0.8529411764705883;0.5153185936057311;0.0013800980345500405;False;no_clustering;en;agrovoc;frozenset({'stored products', 'injurious factors'});frozenset({'disinfectants'})
frozenset({'stored products', 'fruits'});frozenset({'injurious factors'});0.7804878048780488;0.567627453319321;0.0015228667967448722;False;no_clustering;en;agrovoc;frozenset({'stored products', 'fruits'});frozenset({'injurious factors'})
frozenset({'poultry', 'by-products'});frozenset({'lagomorphs'});0.8333333333333333;0.531914857477093;0.0014276876219483177;False;no_clustering;en;agrovoc;frozenset({'poultry', 'by-products'});frozenset({'lagomorphs'})
frozenset({'bananas', 'injurious factors'});frozenset({'disinfectants'});0.8500000000000001;0.3010416550762404;0.0008090229857707134;False;no_clustering;en;agrovoc;frozenset({'bananas', 'injurious factors'});frozenset({'disinfectants'})
frozenset({'stored products', 'fruits'});frozenset({'storage losses'});0.7560975609756098;0.5450935522009485;0.001475277209346595;False;no_clustering;en;agrovoc;frozenset({'stored products', 'fruits'});frozenset({'storage losses'})
frozenset({'parasites', 'storage losses'});frozenset({'disinfectants'});0.84375;0.47460934597822607;0.001284918859753486;False;no_clustering;en;agrovoc;frozenset({'parasites', 'storage losses'});frozenset({'disinfectants'})
frozenset({'storage losses', 'injurious factors'});frozenset({'disinfectants'});0.84375;0.47460934597822607;0.001284918859753486;False;no_clustering;en;agrovoc;frozenset({'storage losses', 'injurious factors'});frozenset({'disinfectants'})
frozenset({'fruits', 'injurious factors'});frozenset({'disinfectants'});0.84375;0.47460934597822607;0.001284918859753486;False;no_clustering;en;agrovoc;frozenset({'fruits', 'injurious factors'});frozenset({'disinfectants'})
frozenset({'benomyl', 'injurious factors'});frozenset({'postharvest decay'});0.8260869565217391;0.33395003188339556;0.0009042021605672679;False;no_clustering;en;agrovoc;frozenset({'benomyl', 'injurious factors'});frozenset({'postharvest decay'})
frozenset({'fasciolasis'});frozenset({'Fasciola gigantica'});0.72;0.3160975480896275;0.0008566125731689907;False;no_clustering;en;agrovoc;frozenset({'fasciolasis'});frozenset({'Fasciola gigantica'})
frozenset({'feed crops', 'poultry'});frozenset({'lagomorphs'});0.8235294117647058;0.49061323547171126;0.0013325084471517631;False;no_clustering;en;agrovoc;frozenset({'feed crops', 'poultry'});frozenset({'lagomorphs'})
frozenset({'stored products', 'injurious factors'});frozenset({'postharvest decay'});0.8235294117647058;0.49061323547171126;0.0013325084471517631;False;no_clustering;en;agrovoc;frozenset({'stored products', 'injurious factors'});frozenset({'postharvest decay'})
frozenset({'Chikungunya virus'});frozenset({'Aedes albopictus'});0.8571428571428572;0.3148687918288321;0.0008566125731689907;False;no_clustering;en;agrovoc;frozenset({'Chikungunya virus'});frozenset({'Aedes albopictus'})
frozenset({'Ehrlichia ruminantium', 'bacterial diseases'});frozenset({'Cowdria'});0.7692307692307693;0.34965033381280536;0.0009517917479655451;False;no_clustering;en;agrovoc;frozenset({'Ehrlichia ruminantium', 'bacterial diseases'});frozenset({'Cowdria'})
frozenset({'uses', 'poultry'});frozenset({'lagomorphs'});0.8214285714285714;0.8039512840260111;0.002189121020320754;False;no_clustering;en;agrovoc;frozenset({'uses', 'poultry'});frozenset({'lagomorphs'})
frozenset({'benomyl', 'disinfectants'});frozenset({'stored products'});0.7857142857142858;0.38412696498789023;0.0010469709227620997;False;no_clustering;en;agrovoc;frozenset({'benomyl', 'disinfectants'});frozenset({'stored products'})
frozenset({'disinfectants', 'fungal diseases'});frozenset({'stored products'});0.782608695652174;0.3130434654993896;0.0008566125731689907;False;no_clustering;en;agrovoc;frozenset({'disinfectants', 'fungal diseases'});frozenset({'stored products'})
frozenset({'uses', 'swine'});frozenset({'lagomorphs'});0.8148148148148149;0.7628052825366164;0.0020939418455241995;False;no_clustering;en;agrovoc;frozenset({'uses', 'swine'});frozenset({'lagomorphs'})
frozenset({'feed crops', 'swine'});frozenset({'lagomorphs'});0.8125;0.4494680586399089;0.0012373292723552086;False;no_clustering;en;agrovoc;frozenset({'feed crops', 'swine'});frozenset({'lagomorphs'})
frozenset({'parasites', 'fungicides'});frozenset({'injurious factors'});0.7586206896551725;0.37931032592848085;0.0010469709227620997;False;no_clustering;en;agrovoc;frozenset({'parasites', 'fungicides'});frozenset({'injurious factors'})
frozenset({'ruminants', 'poultry'});frozenset({'lagomorphs'});0.8103448275862069;0.8103447413297528;0.002236710607719031;False;no_clustering;en;agrovoc;frozenset({'ruminants', 'poultry'});frozenset({'lagomorphs'})
frozenset({'genetic variation', 'wilts'});frozenset({'Ralstonia solanacearum'});0.9473684210526315;0.31004783425059157;0.0008566125731689907;False;no_clustering;en;agrovoc;frozenset({'genetic variation', 'wilts'});frozenset({'Ralstonia solanacearum'})
frozenset({'injurious factors'});frozenset({'stored products'});0.7727272727272727;0.5838383388815789;0.0016180459715414268;True;no_clustering;en;agrovoc;frozenset({'injurious factors'});frozenset({'stored products'})
frozenset({'stored products'});frozenset({'injurious factors'});0.7555555555555556;0.5838383388815789;0.0016180459715414268;True;no_clustering;en;agrovoc;frozenset({'stored products'});frozenset({'injurious factors'})
frozenset({'stored products'});frozenset({'storage losses'});0.7333333333333334;0.5627906556129212;0.0015704563841431494;True;no_clustering;en;agrovoc;frozenset({'stored products'});frozenset({'storage losses'})
frozenset({'storage losses'});frozenset({'stored products'});0.7674418604651162;0.5627906556129212;0.0015704563841431494;True;no_clustering;en;agrovoc;frozenset({'storage losses'});frozenset({'stored products'})
frozenset({'stored products', 'storage losses'});frozenset({'disinfectants'});0.8181818181818182;0.46022724458494657;0.001284918859753486;False;no_clustering;en;agrovoc;frozenset({'stored products', 'storage losses'});frozenset({'disinfectants'})
frozenset({'storage losses', 'fruits'});frozenset({'disinfectants'});0.8181818181818182;0.46022724458494657;0.001284918859753486;False;no_clustering;en;agrovoc;frozenset({'storage losses', 'fruits'});frozenset({'disinfectants'})
frozenset({'fungicides', 'stored products'});frozenset({'postharvest decay'});0.7999999999999999;0.34042551649519087;0.0009517917479655451;False;no_clustering;en;agrovoc;frozenset({'fungicides', 'stored products'});frozenset({'postharvest decay'})
frozenset({'parasites', 'fungal diseases'});frozenset({'storage losses'});0.7307692307692308;0.32289801830585924;0.0009042021605672679;False;no_clustering;en;agrovoc;frozenset({'parasites', 'fungal diseases'});frozenset({'storage losses'})
frozenset({'Geminiviridae', 'recombination'});frozenset({'Begomovirus'});0.9166666666666669;0.37345677151600437;0.0010469709227620997;False;no_clustering;en;agrovoc;frozenset({'Geminiviridae', 'recombination'});frozenset({'Begomovirus'})
frozenset({'African swine fever virus', 'swine'});frozenset({'African swine fever'});1.0;0.44067794015281814;0.0012373292723552086;False;no_clustering;en;agrovoc;frozenset({'African swine fever virus', 'swine'});frozenset({'African swine fever'})
frozenset({'Guadeloupe', 'Ehrlichia'});frozenset({'Ehrlichia ruminantium'});0.9473684210526315;0.304511265781831;0.0008566125731689907;False;no_clustering;en;agrovoc;frozenset({'Guadeloupe', 'Ehrlichia'});frozenset({'Ehrlichia ruminantium'})
frozenset({'injurious factors'});frozenset({'storage losses'});0.7272727272727272;0.5412261764207479;0.0015228667967448722;True;no_clustering;en;agrovoc;frozenset({'injurious factors'});frozenset({'storage losses'})
frozenset({'storage losses'});frozenset({'injurious factors'});0.7441860465116279;0.5412261764207479;0.0015228667967448722;True;no_clustering;en;agrovoc;frozenset({'storage losses'});frozenset({'injurious factors'})
frozenset({'physiographic soil types'});frozenset({'soil classification'});0.9130434782608695;0.3550724468808179;0.0009993813353638224;False;no_clustering;en;agrovoc;frozenset({'physiographic soil types'});frozenset({'soil classification'})
frozenset({'uses', 'ruminants'});frozenset({'lagomorphs'});0.793103448275862;0.7762288259561486;0.002189121020320754;False;no_clustering;en;agrovoc;frozenset({'uses', 'ruminants'});frozenset({'lagomorphs'})
frozenset({'benomyl'});frozenset({'injurious factors'});0.7419354838709676;0.38782989182152316;0.001094560510160377;False;no_clustering;en;agrovoc;frozenset({'benomyl'});frozenset({'injurious factors'})
frozenset({'parasites', 'fungicides'});frozenset({'stored products'});0.7586206896551725;0.3708812075745146;0.0010469709227620997;False;no_clustering;en;agrovoc;frozenset({'parasites', 'fungicides'});frozenset({'stored products'})
frozenset({'parasites', 'fungicides'});frozenset({'storage losses'});0.7241379310344827;0.3536487401972541;0.0009993813353638224;False;no_clustering;en;agrovoc;frozenset({'parasites', 'fungicides'});frozenset({'storage losses'})
frozenset({'swine', 'by-products'});frozenset({'lagomorphs'});0.7837837837837839;0.4836112390825492;0.0013800980345500405;False;no_clustering;en;agrovoc;frozenset({'swine', 'by-products'});frozenset({'lagomorphs'})
